CHAVE,NOME,AGENCIA,AGENCIA_NOME,CIDADE,DATA_ASSOCIACAO,DATA_VALIDA,RENDA_MENSAL,RENDA_INFORMADA,CONTA_CORRENTE,CARTAO,CREDITO,INVESTIMENTO,CONSORCIO,SEGURO,SALDO_MEDIO,PIX_MENSAL,COMPRAS_CARTAO,QTD_PRODUTOS,TEMPO_RELACIONAMENTO_ANOS,FAIXA_TEMPO,FAIXA_RENDA,INDICE_MOVIMENTACAO,SCORE_PRODUTOS,SCORE_TEMPO,SCORE_MOVIMENTACAO,SCORE_TOTAL,CLASSIFICACAO,OPORT_CROSS_SELL,OPORT_BAIXA_UTILIZACAO
617,Ricardo Sobrenome,5,Agencia 5,Cascavel,2022-06-08,True,15096.0,True,False,True,True,False,True,False,135206,31,15334,3,4.23,3 a 5 anos,Acima de R$ 15.000,54.2,1,2,2,5,Maduro,False,False
618,Mariana Sobrenome,1,Agencia 1,Pato Branco,2026-02-14,True,21119.0,True,True,False,False,False,False,False,145747,93,14657,1,0.54,Menos de 2 anos,Acima de R$ 15.000,70.7,0,0,3,3,Em Desenvolvimento,True,False
619,Joao Sobrenome,2,Agencia 2,Pato Branco,2024-03-14,True,17438.0,True,False,False,True,False,True,True,116657,44,14502,3,2.46,2 a 3 anos,Acima de R$ 15.000,52.8,1,1,2,4,Em Desenvolvimento,False,False
620,Carlos Sobrenome,5,Agencia 5,Pato Branco,2018-05-08,True,8847.0,True,False,False,False,False,False,True,31531,84,12255,1,8.31,Mais de 5 anos,R$ 8.001 a R$ 15.000,42.8,0,3,1,4,Em Desenvolvimento,False,False
621,Lucas Sobrenome,5,Agencia 5,Maringa,2021-07-23,True,21818.0,True,True,False,False,False,False,True,4642,24,12273,2,5.1,Mais de 5 anos,Acima de R$ 15.000,22.2,1,3,0,4,Em Desenvolvimento,True,True
622,Ricardo Sobrenome,5,Agencia 5,Pato Branco,2025-07-05,True,2247.0,True,True,False,False,True,True,False,62191,37,7510,3,1.15,Menos de 2 anos,Ate R$ 3.000,31.4,1,0,0,1,Inicial,False,True
623,Bruno Sobrenome,5,Agencia 5,Pato Branco,2018-12-06,True,12450.0,True,False,False,False,True,False,False,40653,97,6260,1,7.73,Mais de 5 anos,R$ 8.001 a R$ 15.000,40.5,0,3,1,4,Em Desenvolvimento,False,False
624,Bruno Sobrenome,5,Agencia 5,Pato Branco,2021-01-25,True,24350.0,True,False,False,False,False,False,False,10697,32,19356,0,5.59,Mais de 5 anos,Acima de R$ 15.000,34.9,0,3,0,3,Em Desenvolvimento,True,True
625,Mariana Sobrenome,2,Agencia 2,Cascavel,2018-12-19,True,14081.0,True,True,False,True,False,True,False,95354,65,11821,3,7.7,Mais de 5 anos,R$ 8.001 a R$ 15.000,50.2,1,3,1,5,Maduro,False,False
626,Mariana Sobrenome,1,Agencia 1,Toledo,2021-02-10,True,15078.0,True,False,False,True,True,False,False,195125,46,5078,2,5.55,Mais de 5 anos,Acima de R$ 15.000,58.0,1,3,2,6,Maduro,True,False
627,Paula Sobrenome,4,Agencia 4,Toledo,2026-03-06,True,11046.0,True,False,False,True,False,False,True,205504,98,9952,2,0.48,Menos de 2 anos,R$ 8.001 a R$ 15.000,78.7,1,0,3,4,Em Desenvolvimento,False,False
628,Fernanda Sobrenome,2,Agencia 2,Pato Branco,2023-02-11,True,26984.0,True,False,True,True,True,True,False,144771,31,3509,4,3.55,3 a 5 anos,Acima de R$ 15.000,41.3,2,2,1,5,Maduro,False,False
629,Paula Sobrenome,2,Agencia 2,Pato Branco,2018-07-05,True,14712.0,True,False,True,True,True,True,True,193220,32,14640,5,8.15,Mais de 5 anos,R$ 8.001 a R$ 15.000,65.8,2,3,3,8,Engajado,False,False
630,Amanda Sobrenome,3,Agencia 3,Chapeco,2018-04-03,True,21029.0,True,True,True,False,False,False,False,15663,47,1821,2,8.41,Mais de 5 anos,Acima de R$ 15.000,17.7,1,3,0,4,Em Desenvolvimento,True,True
631,Juliana Sobrenome,5,Agencia 5,Chapeco,2026-04-24,True,11201.0,True,False,True,True,False,True,True,60867,68,18372,4,0.35,Menos de 2 anos,R$ 8.001 a R$ 15.000,52.2,2,0,2,4,Em Desenvolvimento,False,False
632,Lucas Sobrenome,3,Agencia 3,Maringa,2025-06-24,True,19912.0,True,False,True,True,False,True,True,65180,7,10142,4,1.18,Menos de 2 anos,Acima de R$ 15.000,27.7,2,0,0,2,Inicial,False,True
633,Paula Sobrenome,1,Agencia 1,Pato Branco,2024-02-26,True,28054.0,True,False,False,False,True,False,True,160432,84,467,2,2.51,2 a 3 anos,Acima de R$ 15.000,53.6,1,1,2,4,Em Desenvolvimento,True,False
634,Mariana Sobrenome,4,Agencia 4,Cascavel,2023-05-26,True,26699.0,True,True,False,False,False,True,False,155692,45,6026,2,3.26,3 a 5 anos,Acima de R$ 15.000,50.5,1,2,2,5,Maduro,True,False
635,Paula Sobrenome,4,Agencia 4,Pato Branco,2020-06-06,True,11802.0,True,True,False,True,False,False,True,128633,38,8873,3,6.23,Mais de 5 anos,R$ 8.001 a R$ 15.000,46.8,1,3,1,5,Maduro,False,False
636,Amanda Sobrenome,1,Agencia 1,Pato Branco,2021-08-22,True,5111.0,True,False,False,True,False,False,False,12070,23,19387,1,5.02,Mais de 5 anos,R$ 3.001 a R$ 8.000,32.5,0,3,0,3,Em Desenvolvimento,False,True
637,Mariana Sobrenome,2,Agencia 2,Pato Branco,2026-08-17,True,14802.0,True,True,True,True,False,True,False,75992,79,8739,4,0.04,Menos de 2 anos,R$ 8.001 a R$ 15.000,45.9,2,0,1,3,Em Desenvolvimento,False,False
638,Fernanda Sobrenome,3,Agencia 3,Pato Branco,2022-05-20,True,8845.0,True,False,False,False,True,True,True,181731,57,4319,3,4.28,3 a 5 anos,R$ 8.001 a R$ 15.000,56.8,1,2,2,5,Maduro,False,False
639,Amanda Sobrenome,2,Agencia 2,Cascavel,2024-07-04,True,3376.0,True,True,True,False,False,True,True,245182,52,8013,4,2.15,2 a 3 anos,R$ 3.001 a R$ 8.000,72.3,2,1,3,6,Maduro,False,False
640,Fernanda Sobrenome,2,Agencia 2,Maringa,2020-11-18,True,29640.0,True,False,True,False,True,True,True,43170,25,15211,4,5.78,Mais de 5 anos,Acima de R$ 15.000,34.6,2,3,0,5,Maduro,False,True
641,Bruno Sobrenome,2,Agencia 2,Toledo,2019-07-04,True,22533.0,True,True,False,False,False,True,True,241015,89,3027,3,7.16,Mais de 5 anos,Acima de R$ 15.000,73.7,1,3,3,7,Engajado,False,False
642,Carlos Sobrenome,3,Agencia 3,Toledo,2020-03-07,True,27966.0,True,True,False,False,True,True,True,247106,28,18878,4,6.48,Mais de 5 anos,Acima de R$ 15.000,80.0,2,3,3,8,Engajado,False,False
643,Ricardo Sobrenome,2,Agencia 2,Chapeco,2020-08-05,True,10682.0,True,True,True,False,False,True,True,188049,98,12687,4,6.07,Mais de 5 anos,R$ 8.001 a R$ 15.000,78.4,2,3,3,8,Engajado,False,False
644,Carlos Sobrenome,4,Agencia 4,Chapeco,2019-03-24,True,29785.0,True,True,False,False,True,False,False,46177,71,4037,2,7.44,Mais de 5 anos,Acima de R$ 15.000,32.7,1,3,0,4,Em Desenvolvimento,True,True
645,Ricardo Sobrenome,2,Agencia 2,Maringa,2020-10-17,True,8908.0,True,True,True,False,True,True,False,54491,14,6734,4,5.87,Mais de 5 anos,R$ 8.001 a R$ 15.000,22.9,2,3,0,5,Maduro,False,True
646,Lucas Sobrenome,3,Agencia 3,Toledo,2022-02-17,True,8988.0,True,False,False,False,False,False,True,79070,29,11090,1,4.53,3 a 5 anos,R$ 8.001 a R$ 15.000,38.0,0,2,1,3,Em Desenvolvimento,False,False
647,Bruno Sobrenome,3,Agencia 3,Cascavel,2026-01-16,True,15472.0,True,False,False,True,False,True,False,170854,65,16512,2,0.62,Menos de 2 anos,Acima de R$ 15.000,71.3,1,0,3,4,Em Desenvolvimento,True,False
648,Ricardo Sobrenome,4,Agencia 4,Pato Branco,2018-07-09,True,17955.0,True,True,False,False,True,True,True,105325,19,16399,4,8.14,Mais de 5 anos,Acima de R$ 15.000,45.8,2,3,1,6,Maduro,False,False
649,Fernanda Sobrenome,4,Agencia 4,Pato Branco,2020-07-15,True,27451.0,True,True,False,False,True,False,False,6843,98,4605,2,6.12,Mais de 5 anos,Acima de R$ 15.000,31.8,1,3,0,4,Em Desenvolvimento,True,True
650,Amanda Sobrenome,1,Agencia 1,Pato Branco,2020-04-22,True,21666.0,True,True,True,False,True,True,True,119006,73,9893,5,6.35,Mais de 5 anos,Acima de R$ 15.000,54.6,2,3,2,7,Engajado,False,False
651,Amanda Sobrenome,4,Agencia 4,Pato Branco,2026-04-17,True,19384.0,True,True,False,True,False,False,False,140951,94,12731,2,0.37,Menos de 2 anos,Acima de R$ 15.000,67.4,1,0,3,4,Em Desenvolvimento,True,False
652,Mariana Sobrenome,3,Agencia 3,Maringa,2025-01-25,True,2776.0,True,False,False,False,False,True,True,79420,5,11869,2,1.59,Menos de 2 anos,Ate R$ 3.000,32.6,1,0,0,1,Inicial,False,True
653,Carlos Sobrenome,4,Agencia 4,Cascavel,2023-08-14,True,26031.0,True,True,True,True,False,False,False,235283,6,16433,3,3.04,3 a 5 anos,Acima de R$ 15.000,68.6,1,2,3,6,Maduro,False,False
654,Juliana Sobrenome,1,Agencia 1,Pato Branco,2019-05-04,True,21750.0,True,True,True,False,False,True,True,191731,98,1433,4,7.32,Mais de 5 anos,Acima de R$ 15.000,64.8,2,3,3,8,Engajado,False,False
655,Juliana Sobrenome,5,Agencia 5,Cascavel,2021-02-17,True,7218.0,True,True,True,False,True,True,False,244407,25,12847,4,5.53,Mais de 5 anos,R$ 3.001 a R$ 8.000,70.9,2,3,3,8,Engajado,False,False
656,Paula Sobrenome,3,Agencia 3,Maringa,2018-01-14,True,21102.0,True,True,False,False,True,True,False,82195,73,9940,3,8.62,Mais de 5 anos,Acima de R$ 15.000,47.8,1,3,1,5,Maduro,False,False
657,Amanda Sobrenome,5,Agencia 5,Pato Branco,2018-08-08,True,27927.0,True,False,True,True,True,False,False,228331,89,18717,3,8.06,Mais de 5 anos,Acima de R$ 15.000,90.7,1,3,3,7,Engajado,False,False
658,Mariana Sobrenome,1,Agencia 1,Cascavel,2026-04-04,True,12886.0,True,True,True,True,True,False,False,141884,52,7749,4,0.41,Menos de 2 anos,R$ 8.001 a R$ 15.000,51.4,2,0,2,4,Em Desenvolvimento,False,False
659,Amanda Sobrenome,5,Agencia 5,Pato Branco,2025-05-21,True,24715.0,True,True,False,False,False,False,False,77066,8,3732,1,1.28,Menos de 2 anos,Acima de R$ 15.000,22.5,0,0,0,0,Inicial,True,True
660,Paula Sobrenome,2,Agencia 2,Chapeco,2024-07-16,True,12906.0,True,True,True,False,False,False,False,214818,20,13939,2,2.12,2 a 3 anos,R$ 8.001 a R$ 15.000,65.8,1,1,3,5,Maduro,False,False
661,Amanda Sobrenome,1,Agencia 1,Chapeco,2026-03-15,True,12317.0,True,True,True,True,True,True,True,236531,22,14531,6,0.46,Menos de 2 anos,R$ 8.001 a R$ 15.000,70.6,3,0,3,6,Maduro,False,False
662,Fernanda Sobrenome,3,Agencia 3,Toledo,2021-01-18,True,12949.0,True,False,False,True,True,False,False,226391,68,5660,2,5.61,Mais de 5 anos,R$ 8.001 a R$ 15.000,69.4,1,3,3,7,Engajado,False,False
663,Joao Sobrenome,4,Agencia 4,Toledo,2026-02-13,True,4824.0,True,True,True,False,True,False,True,178349,28,8126,4,0.54,Menos de 2 anos,R$ 3.001 a R$ 8.000,53.3,2,0,2,4,Em Desenvolvimento,False,False
664,Lucas Sobrenome,4,Agencia 4,Pato Branco,2025-06-12,True,27130.0,True,False,True,False,True,False,False,175724,90,2137,2,1.22,Menos de 2 anos,Acima de R$ 15.000,60.0,1,0,2,3,Em Desenvolvimento,True,False
665,Lucas Sobrenome,4,Agencia 4,Cascavel,2021-02-15,True,10396.0,True,False,False,True,True,False,False,188939,81,15275,2,5.54,Mais de 5 anos,R$ 8.001 a R$ 15.000,77.3,1,3,3,7,Engajado,False,False
666,Ricardo Sobrenome,5,Agencia 5,Toledo,2019-11-15,True,24651.0,True,True,True,True,False,False,True,128074,30,1768,4,6.79,Mais de 5 anos,Acima de R$ 15.000,35.6,2,3,0,5,Maduro,False,True
667,Juliana Sobrenome,1,Agencia 1,Chapeco,2022-08-24,True,7294.0,True,True,True,True,False,True,True,14275,67,2163,5,4.02,3 a 5 anos,R$ 3.001 a R$ 8.000,22.7,2,2,0,4,Em Desenvolvimento,False,True
668,Lucas Sobrenome,1,Agencia 1,Maringa,2024-02-10,True,21199.0,True,False,False,True,True,False,True,64875,2,5721,3,2.55,2 a 3 anos,Acima de R$ 15.000,20.6,1,1,0,2,Inicial,False,True
669,Carlos Sobrenome,3,Agencia 3,Pato Branco,2023-05-11,True,3078.0,True,True,True,True,True,True,True,238905,78,1491,6,3.3,3 a 5 anos,R$ 3.001 a R$ 8.000,68.4,3,2,3,8,Engajado,False,False
670,Fernanda Sobrenome,1,Agencia 1,Toledo,2020-10-04,True,16758.0,True,True,False,False,False,False,True,38359,78,1942,2,5.9,Mais de 5 anos,Acima de R$ 15.000,30.0,1,3,0,4,Em Desenvolvimento,True,True
671,Amanda Sobrenome,1,Agencia 1,Cascavel,2021-07-04,True,19754.0,True,True,True,True,False,True,False,171218,75,463,4,5.16,Mais de 5 anos,Acima de R$ 15.000,53.4,2,3,2,7,Engajado,False,False
672,Lucas Sobrenome,1,Agencia 1,Pato Branco,2019-01-10,True,9364.0,True,False,True,True,True,True,False,151154,63,1300,4,7.64,Mais de 5 anos,R$ 8.001 a R$ 15.000,47.8,2,3,1,6,Maduro,False,False
673,Paula Sobrenome,3,Agencia 3,Pato Branco,,False,25329.0,True,False,True,False,True,False,True,50021,82,6638,3,,Nao informado,Acima de R$ 15.000,38.9,1,1,1,3,Em Desenvolvimento,False,False
674,Carlos Sobrenome,1,Agencia 1,Chapeco,2020-06-10,True,9026.0,True,False,True,True,False,False,False,180155,81,11470,2,6.22,Mais de 5 anos,R$ 8.001 a R$ 15.000,70.8,1,3,3,7,Engajado,False,False
675,Bruno Sobrenome,5,Agencia 5,Pato Branco,2018-07-21,True,21041.0,True,False,True,False,False,True,True,238028,42,4974,3,8.11,Mais de 5 anos,Acima de R$ 15.000,64.5,1,3,3,7,Engajado,False,False
676,Carlos Sobrenome,1,Agencia 1,Maringa,2019-02-25,True,15371.0,True,True,False,False,True,False,False,158206,95,19120,2,7.51,Mais de 5 anos,Acima de R$ 15.000,79.3,1,3,3,7,Engajado,True,False
677,Ricardo Sobrenome,4,Agencia 4,Cascavel,2026-03-23,True,26986.0,True,False,True,True,True,False,True,113337,86,7037,4,0.44,Menos de 2 anos,Acima de R$ 15.000,52.5,2,0,2,4,Em Desenvolvimento,False,False
678,Ricardo Sobrenome,3,Agencia 3,Maringa,2018-08-02,True,7056.0,True,True,True,False,False,False,False,102656,5,11161,2,8.08,Mais de 5 anos,R$ 3.001 a R$ 8.000,35.9,1,3,0,4,Em Desenvolvimento,False,True
679,Paula Sobrenome,1,Agencia 1,Maringa,2024-05-03,True,13349.0,True,False,True,True,False,False,False,69071,61,7216,2,2.32,2 a 3 anos,R$ 8.001 a R$ 15.000,38.2,1,1,1,3,Em Desenvolvimento,False,False
680,Ricardo Sobrenome,3,Agencia 3,Toledo,2021-06-08,True,25598.0,True,True,False,False,False,True,True,197379,45,19882,3,5.23,Mais de 5 anos,Acima de R$ 15.000,76.7,1,3,3,7,Engajado,False,False
681,Bruno Sobrenome,3,Agencia 3,Pato Branco,2021-12-18,True,9052.0,True,False,True,False,False,False,False,131017,28,6750,1,4.7,3 a 5 anos,R$ 8.001 a R$ 15.000,41.9,0,2,1,3,Em Desenvolvimento,False,False
682,Paula Sobrenome,3,Agencia 3,Toledo,2021-01-18,True,5684.0,True,False,False,True,True,True,False,178170,13,17619,3,5.61,Mais de 5 anos,R$ 3.001 a R$ 8.000,61.0,1,3,2,6,Maduro,False,False
683,Amanda Sobrenome,1,Agencia 1,Chapeco,2026-02-15,True,8796.0,True,True,False,False,False,True,True,87886,45,4903,3,0.54,Menos de 2 anos,R$ 8.001 a R$ 15.000,35.8,1,0,0,1,Inicial,False,True
684,Carlos Sobrenome,2,Agencia 2,Chapeco,2018-01-02,True,27319.0,True,True,True,True,False,False,False,203931,13,7272,3,8.66,Mais de 5 anos,Acima de R$ 15.000,53.6,1,3,2,6,Maduro,False,False
685,Paula Sobrenome,3,Agencia 3,Pato Branco,2024-12-09,True,15290.0,True,True,False,True,True,True,True,229351,88,15661,5,1.72,Menos de 2 anos,Acima de R$ 15.000,87.1,2,0,3,5,Maduro,False,False
686,Juliana Sobrenome,2,Agencia 2,Pato Branco,2023-05-21,True,21551.0,True,True,True,False,True,False,False,60254,7,6129,3,3.28,3 a 5 anos,Acima de R$ 15.000,21.2,1,2,0,3,Em Desenvolvimento,False,True
687,Carlos Sobrenome,1,Agencia 1,Chapeco,2022-05-08,True,6020.0,True,False,False,False,False,False,True,10835,32,7390,1,4.31,3 a 5 anos,R$ 3.001 a R$ 8.000,19.9,0,2,0,2,Inicial,False,True
688,Bruno Sobrenome,4,Agencia 4,Toledo,2018-06-05,True,12524.0,True,False,False,True,False,True,True,215117,81,293,3,8.24,Mais de 5 anos,R$ 8.001 a R$ 15.000,63.6,1,3,3,7,Engajado,False,False
689,Amanda Sobrenome,2,Agencia 2,Toledo,2019-07-17,True,22244.0,True,False,True,False,False,False,True,19280,69,2220,2,7.12,Mais de 5 anos,Acima de R$ 15.000,24.7,1,3,0,4,Em Desenvolvimento,True,True
690,Carlos Sobrenome,5,Agencia 5,Pato Branco,2019-07-26,True,20322.0,True,True,False,False,False,True,True,184344,53,15004,3,7.1,Mais de 5 anos,Acima de R$ 15.000,69.9,1,3,3,7,Engajado,False,False
691,Fernanda Sobrenome,2,Agencia 2,Pato Branco,2019-08-13,True,23751.0,True,True,True,True,True,False,False,90684,28,1129,4,7.05,Mais de 5 anos,Acima de R$ 15.000,26.5,2,3,0,5,Maduro,False,True
692,Carlos Sobrenome,1,Agencia 1,Toledo,2018-06-17,True,16669.0,True,False,True,False,False,False,False,25429,7,7629,1,8.2,Mais de 5 anos,Acima de R$ 15.000,17.3,0,3,0,3,Em Desenvolvimento,True,True
693,Fernanda Sobrenome,1,Agencia 1,Maringa,2025-06-21,True,,False,False,False,False,False,False,True,199730,39,18495,1,1.19,Menos de 2 anos,Nao informado,73.6,0,0,3,3,Em Desenvolvimento,False,False
694,Bruno Sobrenome,3,Agencia 3,Pato Branco,2020-10-14,True,11425.0,True,True,False,False,True,False,True,169795,53,3505,3,5.88,Mais de 5 anos,R$ 8.001 a R$ 15.000,51.7,1,3,2,6,Maduro,False,False
695,Amanda Sobrenome,2,Agencia 2,Pato Branco,2024-01-23,True,29777.0,True,False,True,False,True,False,True,227092,88,14269,3,2.6,2 a 3 anos,Acima de R$ 15.000,85.0,1,1,3,5,Maduro,False,False
696,Paula Sobrenome,3,Agencia 3,Cascavel,,False,14817.0,True,False,False,False,False,False,True,42436,10,14894,1,,Nao informado,R$ 8.001 a R$ 15.000,30.2,0,1,0,1,Inicial,False,True
697,Fernanda Sobrenome,4,Agencia 4,Pato Branco,2025-05-03,True,7656.0,True,True,False,False,True,True,True,20757,6,816,4,1.33,Menos de 2 anos,R$ 3.001 a R$ 8.000,7.2,2,0,0,2,Inicial,False,True
698,Fernanda Sobrenome,2,Agencia 2,Maringa,2026-01-23,True,13227.0,True,True,False,False,True,False,False,765,25,19302,2,0.6,Menos de 2 anos,R$ 8.001 a R$ 15.000,30.4,1,0,0,1,Inicial,False,True
699,Juliana Sobrenome,5,Agencia 5,Chapeco,2024-08-20,True,11944.0,True,False,False,False,False,True,False,145221,78,3955,1,2.03,2 a 3 anos,R$ 8.001 a R$ 15.000,53.5,0,1,2,3,Em Desenvolvimento,False,False
700,Mariana Sobrenome,3,Agencia 3,Cascavel,2018-11-18,True,26015.0,True,True,False,True,False,True,True,76070,50,13999,4,7.78,Mais de 5 anos,Acima de R$ 15.000,46.3,2,3,1,6,Maduro,False,False
701,Mariana Sobrenome,3,Agencia 3,Toledo,2022-09-09,True,4565.0,True,True,True,False,True,True,False,224146,78,17728,4,3.97,3 a 5 anos,R$ 3.001 a R$ 8.000,86.2,2,2,3,7,Engajado,False,False
702,Bruno Sobrenome,5,Agencia 5,Pato Branco,2022-01-22,True,6817.0,True,True,False,False,False,False,True,199971,35,8531,2,4.6,3 a 5 anos,R$ 3.001 a R$ 8.000,60.2,1,2,2,5,Maduro,False,False
703,Mariana Sobrenome,2,Agencia 2,Toledo,2026-06-03,True,12836.0,True,False,True,True,True,False,True,17788,65,13418,4,0.24,Menos de 2 anos,R$ 8.001 a R$ 15.000,37.3,2,0,1,3,Em Desenvolvimento,False,False
704,Fernanda Sobrenome,5,Agencia 5,Cascavel,,False,23479.0,True,False,False,False,False,False,True,89851,57,13184,1,,Nao informado,Acima de R$ 15.000,49.2,0,1,1,2,Inicial,True,False
705,Carlos Sobrenome,4,Agencia 4,Cascavel,2019-08-10,True,13982.0,True,False,True,True,False,False,False,68635,83,18927,2,7.06,Mais de 5 anos,R$ 8.001 a R$ 15.000,58.0,1,3,2,6,Maduro,False,False
706,Lucas Sobrenome,1,Agencia 1,Toledo,2018-11-22,True,3577.0,True,True,True,True,False,False,False,75618,97,10121,3,7.77,Mais de 5 anos,R$ 3.001 a R$ 8.000,52.5,1,3,2,6,Maduro,False,False
707,Amanda Sobrenome,3,Agencia 3,Chapeco,2023-09-04,True,16568.0,True,False,True,False,False,False,True,36117,44,18947,2,2.99,2 a 3 anos,Acima de R$ 15.000,43.1,1,1,1,3,Em Desenvolvimento,True,False
708,Juliana Sobrenome,2,Agencia 2,Maringa,2018-09-16,True,28280.0,True,False,True,True,True,False,True,69220,61,1121,4,7.95,Mais de 5 anos,Acima de R$ 15.000,30.5,2,3,0,5,Maduro,False,True
709,Carlos Sobrenome,3,Agencia 3,Pato Branco,2021-01-07,True,26071.0,True,False,True,False,False,False,True,105965,23,3180,2,5.64,Mais de 5 anos,Acima de R$ 15.000,30.3,1,3,0,4,Em Desenvolvimento,True,True
710,Joao Sobrenome,4,Agencia 4,Pato Branco,2020-08-11,True,11680.0,True,True,True,False,True,True,True,135835,31,18571,5,6.05,Mais de 5 anos,R$ 8.001 a R$ 15.000,58.3,2,3,2,7,Engajado,False,False
711,Juliana Sobrenome,4,Agencia 4,Chapeco,2021-04-24,True,4382.0,True,True,True,False,True,False,True,242040,85,6406,4,5.35,Mais de 5 anos,R$ 3.001 a R$ 8.000,76.9,2,3,3,8,Engajado,False,False
712,Amanda Sobrenome,1,Agencia 1,Cascavel,2019-05-22,True,13692.0,True,False,True,False,False,False,True,117371,13,13428,2,7.27,Mais de 5 anos,R$ 8.001 a R$ 15.000,43.6,1,3,1,5,Maduro,False,False
713,Lucas Sobrenome,5,Agencia 5,Chapeco,2022-12-18,True,19246.0,True,False,False,False,False,False,True,208484,50,3461,1,3.7,3 a 5 anos,Acima de R$ 15.000,59.1,0,2,2,4,Em Desenvolvimento,True,False
714,Fernanda Sobrenome,5,Agencia 5,Toledo,2018-10-26,True,7825.0,True,True,False,False,True,True,True,169622,70,12595,4,7.84,Mais de 5 anos,R$ 3.001 a R$ 8.000,67.1,2,3,3,8,Engajado,False,False
715,Lucas Sobrenome,2,Agencia 2,Cascavel,2022-03-17,True,9276.0,True,True,True,True,True,True,True,35692,68,9036,6,4.45,3 a 5 anos,R$ 8.001 a R$ 15.000,36.3,3,2,0,5,Maduro,False,True
716,Paula Sobrenome,1,Agencia 1,Pato Branco,2020-02-21,True,19260.0,True,True,False,True,True,False,False,119741,73,321,3,6.52,Mais de 5 anos,Acima de R$ 15.000,42.6,1,3,1,5,Maduro,False,False
717,Lucas Sobrenome,3,Agencia 3,Pato Branco,2021-10-28,True,19085.0,True,True,False,True,False,False,True,96599,84,18125,3,4.84,3 a 5 anos,Acima de R$ 15.000,62.7,1,2,2,5,Maduro,False,False
718,Bruno Sobrenome,4,Agencia 4,Cascavel,2021-07-15,True,20195.0,True,False,True,True,False,False,False,194982,76,5474,2,5.13,Mais de 5 anos,Acima de R$ 15.000,65.3,1,3,3,7,Engajado,True,False
719,Paula Sobrenome,1,Agencia 1,Pato Branco,2022-08-19,True,3946.0,True,True,True,True,True,True,False,89664,94,16424,5,4.03,3 a 5 anos,R$ 3.001 a R$ 8.000,61.8,2,2,2,6,Maduro,False,False
720,Paula Sobrenome,2,Agencia 2,Pato Branco,2025-03-26,True,13404.0,True,True,True,True,False,False,False,66236,99,9028,3,1.43,Menos de 2 anos,R$ 8.001 a R$ 15.000,49.5,1,0,1,2,Inicial,False,False
721,Lucas Sobrenome,1,Agencia 1,Pato Branco,2024-07-06,True,6599.0,True,True,True,True,True,True,False,24860,34,1979,5,2.15,2 a 3 anos,R$ 3.001 a R$ 8.000,16.8,2,1,0,3,Em Desenvolvimento,False,True
722,Paula Sobrenome,3,Agencia 3,Pato Branco,2019-08-04,True,23273.0,True,False,True,False,False,False,True,27035,72,16397,2,7.07,Mais de 5 anos,Acima de R$ 15.000,44.5,1,3,1,5,Maduro,True,False
723,Fernanda Sobrenome,2,Agencia 2,Toledo,2019-02-10,True,10088.0,True,True,False,False,False,False,False,219158,19,6993,1,7.55,Mais de 5 anos,R$ 8.001 a R$ 15.000,57.2,0,3,2,5,Maduro,False,False
724,Carlos Sobrenome,5,Agencia 5,Maringa,2022-10-19,True,22735.0,True,True,False,True,False,True,False,131080,66,14610,3,3.86,3 a 5 anos,Acima de R$ 15.000,61.5,1,2,2,5,Maduro,False,False
725,Fernanda Sobrenome,3,Agencia 3,Pato Branco,2023-01-06,True,5717.0,True,False,True,True,False,False,True,15104,60,2349,3,3.65,3 a 5 anos,R$ 3.001 a R$ 8.000,21.2,1,2,0,3,Em Desenvolvimento,False,True
726,Ricardo Sobrenome,3,Agencia 3,Chapeco,2019-11-08,True,19724.0,True,True,False,True,False,False,False,245954,60,15734,2,6.81,Mais de 5 anos,Acima de R$ 15.000,84.0,1,3,3,7,Engajado,True,False
727,Mariana Sobrenome,4,Agencia 4,Pato Branco,2024-06-19,True,21338.0,True,False,False,False,False,True,True,46128,67,2546,2,2.2,2 a 3 anos,Acima de R$ 15.000,30.0,1,1,0,2,Inicial,True,True
728,Bruno Sobrenome,1,Agencia 1,Cascavel,2024-01-01,True,22558.0,True,True,True,False,False,False,True,201618,48,19994,3,2.66,2 a 3 anos,Acima de R$ 15.000,78.6,1,1,3,5,Maduro,False,False
729,Amanda Sobrenome,5,Agencia 5,Chapeco,2022-03-17,True,14832.0,True,True,False,False,False,True,True,69687,100,9682,3,4.45,3 a 5 anos,R$ 8.001 a R$ 15.000,51.6,1,2,2,5,Maduro,False,False
730,Paula Sobrenome,2,Agencia 2,Chapeco,2023-12-03,True,2462.0,True,True,True,True,True,False,False,248208,37,12120,4,2.74,2 a 3 anos,Ate R$ 3.000,74.1,2,1,3,6,Maduro,False,False
731,Joao Sobrenome,5,Agencia 5,Maringa,2019-06-07,True,16400.0,True,False,True,True,True,True,True,174360,78,6486,5,7.23,Mais de 5 anos,Acima de R$ 15.000,62.1,2,3,2,7,Engajado,False,False
